location_name_1,N_1,E_1,X_1,Y_1,location_name_2,N_2,E_2,X_2,Y_2
grab_1216908808.473,3891.17,-1990.396,-1889.561,3931.906,grab_1216904705.226,3886.533,-1990.413,-1889.689,3927.277
grab_1216908808.642,3880.536,-1990.732,-1890.149,3921.297,grab_1216904706.045,3881.599,-1990.47,-1889.862,3922.352
grab_1216908809.496,3877.885,-1990.704,-1890.184,3918.649,grab_1216904706.045,3881.599,-1990.47,-1889.862,3922.352
grab_1216908809.661,3864.774,-1989.913,-1889.708,3905.541,grab_1216904707.239,3866.46,-1989.953,-1889.708,3907.225
grab_1216908810.521,3864.774,-1989.913,-1889.708,3905.541,grab_1216904707.239,3866.46,-1989.953,-1889.708,3907.225
grab_1216908810.680,3851.462,-1988.163,-1888.282,3892.21,grab_1216904708.323,3846.187,-1986.958,-1887.208,3886.915
grab_1216908811.536,3848.822,-1987.699,-1887.882,3889.562,grab_1216904708.323,3846.187,-1986.958,-1887.208,3886.915
grab_1216908811.703,3838.324,-1985.359,-1885.802,3879.028,grab_1216904709.289,3841.153,-1985.748,-1886.122,3881.86
grab_1216908812.557,3838.324,-1985.359,-1885.802,3879.028,grab_1216904709.289,3841.153,-1985.748,-1886.122,3881.86
grab_1216908812.723,3825.795,-1981.144,-1881.902,3866.419,grab_1216904710.640,3826.225,-1980.97,-1881.719,3866.845
grab_1216908813.580,3823.37,-1980.144,-1880.964,3863.975,grab_1216904710.640,3826.225,-1980.97,-1881.719,3866.845
grab_1216908813.746,3813.941,-1975.748,-1876.811,3854.459,grab_1216904711.663,3814.207,-1975.502,-1876.559,3854.718
grab_1216908814.600,3811.652,-1974.533,-1875.655,3852.144,grab_1216904711.663,3814.207,-1975.502,-1876.559,3854.718
grab_1216908814.764,3802.907,-1969.452,-1870.804,3843.294,grab_1216904711.896,3802.718,-1968.815,-1870.174,3843.09
grab_1216908815.629,3802.907,-1969.452,-1870.804,3843.294,grab_1216904711.896,3802.718,-1968.815,-1870.174,3843.09
grab_1216908815.787,3793.252,-1962.843,-1864.452,3833.5,grab_1216904713.027,3791.971,-1961.341,-1862.987,3832.185
grab_1216908816.643,3789.882,-1960.257,-1861.957,3830.075,grab_1216904713.872,3789.912,-1959.786,-1861.487,3830.093
grab_1216908816.808,3785.315,-1956.528,-1858.352,3825.427,grab_1216904714.044,3782.328,-1953.399,-1855.307,3822.373
grab_1216908817.665,3779.124,-1950.874,-1852.869,3819.114,grab_1216904714.742,3780.622,-1951.841,-1853.796,3820.632
grab_1216908818.682,3774.745,-1946.241,-1848.359,3814.633,grab_1216904714.938,3774.628,-1945.686,-1847.809,3814.504
grab_1216908819.704,3771.953,-1942.714,-1844.913,3811.764,grab_1216904715.914,3772.139,-1942.695,-1844.89,3811.949
grab_1216908820.733,3769.511,-1938.528,-1840.803,3809.227,grab_1216904716.089,3769.168,-1938.129,-1840.414,3808.875
grab_1216908822.254,3767.892,-1934.834,-1837.163,3807.524,grab_1216904716.089,3769.168,-1938.129,-1840.414,3808.875
grab_1216908824.295,3766.66,-1930.423,-1832.8,3806.191,grab_1216904716.769,3765.758,-1929.344,-1831.747,3805.265
grab_1216908826.340,3765.983,-1924.52,-1826.938,3805.376,grab_1216904717.790,3765.17,-1924.397,-1826.835,3804.561
grab_1216908831.955,3766.379,-1918.734,-1821.166,3805.635,grab_1216904718.810,3765.174,-1920.281,-1822.736,3804.469
grab_1216908833.485,3767.358,-1912.57,-1815.006,3806.468,grab_1216904727.659,3767.399,-1910.03,-1812.475,3806.45
grab_1216908834.507,3768.939,-1906.076,-1808.501,3807.894,grab_1216904729.526,3768.928,-1904.167,-1806.6,3807.838
grab_1216908835.529,3770.955,-1898.431,-1800.84,3809.727,grab_1216904730.547,3771.181,-1896.699,-1799.11,3809.912
grab_1216908836.549,3773.344,-1889.874,-1792.262,3811.912,grab_1216904731.569,3773.042,-1890.902,-1793.293,3811.634
grab_1216908837.571,3773.344,-1889.874,-1792.262,3811.912,grab_1216904731.569,3773.042,-1890.902,-1793.293,3811.634
grab_1216908837.742,3776.388,-1875.549,-1777.925,3814.615,grab_1216904732.590,3775.788,-1880.571,-1782.94,3814.133
grab_1216908839.104,3777.465,-1866.053,-1768.443,3815.467,grab_1216904733.819,3777.364,-1864.82,-1767.218,3815.337
grab_1216908840.125,3777.465,-1866.053,-1768.443,3815.467,grab_1216904733.819,3777.364,-1864.82,-1767.218,3815.337
grab_1216908840.293,3776.932,-1854.783,-1757.233,3814.67,grab_1216904735.315,3777.271,-1860.897,-1763.313,3815.152
grab_1216908841.487,3729.409,-1800.113,-1703.923,3765.94,grab_1216904736.169,3729.162,-1798.785,-1702.606,3765.662
grab_1216908847.779,3727.167,-1799.244,-1703.11,3763.681,grab_1216904736.169,3729.162,-1798.785,-1702.606,3765.662
grab_1216908847.954,3720.279,-1797.185,-1701.223,3756.756,grab_1216904742.975,3720.217,-1796.666,-1700.708,3756.682
grab_1216908848.800,3720.279,-1797.185,-1701.223,3756.756,grab_1216904742.975,3720.217,-1796.666,-1700.708,3756.682
grab_1216908848.974,3705.855,-1795.477,-1699.865,3742.315,grab_1216904744.021,3706.642,-1795.127,-1699.499,3743.092
grab_1216908849.822,3705.855,-1795.477,-1699.865,3742.315,grab_1216904744.021,3706.642,-1795.127,-1699.499,3743.092
grab_1216908849.994,3693.613,-1796.362,-1701.038,3730.114,grab_1216904745.864,3695.129,-1795.753,-1700.396,3731.613
grab_1216908850.842,3688.769,-1797.317,-1702.104,3725.3,grab_1216904746.068,3685.974,-1797.09,-1701.945,3722.504
grab_1216908851.015,3681.587,-1799.103,-1704.053,3718.172,grab_1216904746.886,3681.372,-1797.971,-1702.931,3717.931
grab_1216908851.864,3681.587,-1799.103,-1704.053,3718.172,grab_1216904746.886,3681.372,-1797.971,-1702.931,3717.931
grab_1216908852.038,3669.706,-1801.974,-1707.195,3706.378,grab_1216904747.904,3672.135,-1799.651,-1704.824,3708.748
grab_1216908852.884,3664.96,-1802.702,-1708.032,3701.657,grab_1216904748.107,3660.524,-1800.493,-1705.938,3697.176
grab_1216908853.057,3655.477,-1802.996,-1708.551,3692.195,grab_1216904748.927,3658.19,-1800.415,-1705.916,3694.843
grab_1216908853.905,3653.126,-1802.814,-1708.426,3689.844,grab_1216904748.927,3658.19,-1800.415,-1705.916,3694.843
grab_1216908854.079,3646.238,-1801.571,-1707.352,3682.938,grab_1216904749.163,3646.511,-1798.634,-1704.42,3683.142
grab_1216908854.926,3641.726,-1800.235,-1706.128,3678.402,grab_1216904750.132,3641.869,-1797.306,-1703.208,3678.476
grab_1216908855.098,3632.949,-1797.291,-1703.406,3669.57,grab_1216904750.631,3627.75,-1792.063,-1698.323,3664.257
grab_1216908855.947,3630.78,-1796.493,-1702.662,3667.386,grab_1216904750.631,3627.75,-1792.063,-1698.323,3664.257
grab_1216908856.188,3622.311,-1793.097,-1699.482,3658.85,grab_1216904751.824,3625.343,-1791.133,-1697.454,3661.831
grab_1216908857.138,3620.216,-1792.254,-1698.692,3656.74,grab_1216904751.824,3625.343,-1791.133,-1697.454,3661.831
grab_1216908857.310,3613.934,-1789.703,-1696.301,3650.408,grab_1216904751.990,3612.729,-1786.547,-1693.187,3649.13
grab_1216908857.818,3609.801,-1788.042,-1694.745,3646.242,grab_1216904752.846,3610.062,-1785.621,-1692.329,3646.446
grab_1216908858.333,3603.848,-1785.648,-1692.503,3640.243,grab_1216904753.012,3602.02,-1782.96,-1689.869,3638.355
grab_1216908858.842,3601.919,-1784.901,-1691.805,3638.299,grab_1216904753.012,3602.02,-1782.96,-1689.869,3638.355
grab_1216908859.077,3588.47,-1779.525,-1686.771,3624.746,grab_1216904754.033,3586.178,-1777.631,-1684.939,3622.413
grab_1216908860.546,3581.509,-1776.693,-1684.116,3617.729,grab_1216904754.887,3583.604,-1776.719,-1684.093,3619.821
grab_1216908861.567,3580.205,-1776.145,-1683.602,3616.415,grab_1216904754.887,3583.604,-1776.719,-1684.093,3619.821
grab_1216908861.738,3571.129,-1772.527,-1680.215,3607.268,grab_1216904755.908,3571.117,-1772.251,-1679.94,3607.25
grab_1216908863.094,3564.551,-1769.911,-1677.767,3600.64,grab_1216904756.074,3561.814,-1768.835,-1676.76,3597.881
grab_1216908864.117,3558.985,-1767.676,-1675.673,3595.03,grab_1216904756.928,3559.533,-1768.022,-1676.005,3595.586
grab_1216908865.137,3549.929,-1764.002,-1672.229,3585.902,grab_1216904757.950,3548.851,-1764.114,-1672.367,3584.829
grab_1216908866.158,3548.348,-1763.401,-1671.669,3584.31,grab_1216904757.950,3548.851,-1764.114,-1672.367,3584.829
grab_1216908866.331,3538.331,-1759.566,-1668.088,3574.22,grab_1216904758.115,3541.001,-1761.169,-1669.621,3576.923
grab_1216908867.691,3536.585,-1758.915,-1667.481,3572.461,grab_1216904758.115,3541.001,-1761.169,-1669.621,3576.923
grab_1216908867.859,3523.976,-1754.11,-1662.996,3559.76,grab_1216904760.503,3526.113,-1755.518,-1664.347,3561.926
grab_1216908869.222,3523.976,-1754.11,-1662.996,3559.76,grab_1216904760.503,3526.113,-1755.518,-1664.347,3561.926
grab_1216908869.394,3510.928,-1749.065,-1658.283,3546.614,grab_1216904763.057,3510.192,-1749.6,-1658.833,3545.892
grab_1216908870.756,3510.928,-1749.065,-1658.283,3546.614,grab_1216904763.057,3510.192,-1749.6,-1658.833,3545.892
grab_1216908870.923,3498.691,-1744.224,-1653.752,3534.283,grab_1216904775.307,3500.179,-1745.616,-1655.103,3535.802
grab_1216908871.777,3496.561,-1743.357,-1652.94,3532.136,grab_1216904776.329,3494.519,-1743.424,-1653.055,3530.099
grab_1216908871.945,3487.818,-1739.759,-1649.564,3523.323,grab_1216904777.349,3487.778,-1740.666,-1650.469,3523.304
grab_1216908872.800,3485.558,-1738.854,-1648.718,3521.045,grab_1216904778.373,3486.29,-1740.068,-1649.909,3521.804
grab_1216908872.966,3476.391,-1735.166,-1645.262,3511.806,grab_1216904778.537,3474.987,-1735.719,-1645.847,3510.418
grab_1216908873.820,3476.391,-1735.166,-1645.262,3511.806,grab_1216904778.537,3474.987,-1735.719,-1645.847,3510.418
grab_1216908873.986,3464.561,-1730.402,-1640.8,3499.883,grab_1216904780.073,3462.27,-1730.808,-1641.259,3497.606
grab_1216908874.840,3459.71,-1728.471,-1638.993,3494.995,grab_1216904781.436,3458.301,-1729.266,-1639.817,3493.607
grab_1216908875.007,3444.827,-1722.612,-1633.512,3479.998,grab_1216904782.455,3448.029,-1725.218,-1636.03,3483.257
grab_1216908876.369,3442.272,-1721.644,-1632.608,3477.425,grab_1216904782.620,3439.615,-1721.857,-1632.884,3474.777
grab_1216908876.539,3432.09,-1717.724,-1628.947,3467.167,grab_1216904783.644,3433.147,-1719.301,-1630.493,3468.26
grab_1216908877.392,3429.535,-1716.755,-1628.043,3464.594,grab_1216904784.325,3428.701,-1717.529,-1628.834,3463.779
grab_1216908877.564,3419.188,-1712.809,-1624.359,3454.17,grab_1216904784.561,3417.069,-1713.0,-1624.6,3452.059
grab_1216908878.411,3416.596,-1711.828,-1623.444,3451.56,grab_1216904784.561,3417.069,-1713.0,-1624.6,3452.059
grab_1216908878.587,3406.1,-1707.878,-1619.76,3440.988,grab_1216904785.516,3412.199,-1711.115,-1622.838,3447.153
grab_1216908879.430,3403.472,-1706.85,-1618.799,3438.34,grab_1216904785.699,3397.076,-1705.181,-1617.289,3431.915
grab_1216908879.604,3392.925,-1702.726,-1614.943,3427.713,grab_1216904785.699,3397.076,-1705.181,-1617.289,3431.915
grab_1216908880.451,3392.925,-1702.726,-1614.943,3427.713,grab_1216904785.699,3397.076,-1705.181,-1617.289,3431.915
grab_1216908880.623,3379.62,-1697.548,-1610.103,3414.308,grab_1216904787.216,3384.029,-1700.124,-1612.564,3418.77
grab_1216908881.475,3374.235,-1695.501,-1608.192,3408.883,grab_1216904788.236,3373.37,-1695.975,-1608.685,3408.031
grab_1216908881.647,3363.447,-1691.314,-1604.279,3398.015,grab_1216904789.092,3368.023,-1693.894,-1606.74,3402.644
grab_1216908882.494,3363.447,-1691.314,-1604.279,3398.015,grab_1216904789.092,3368.023,-1693.894,-1606.74,3402.644
grab_1216908882.665,3352.493,-1687.123,-1600.366,3386.98,grab_1216904789.262,3357.438,-1689.792,-1602.907,3391.979
grab_1216908883.517,3347.035,-1685.016,-1598.398,3381.481,grab_1216904790.281,3344.097,-1684.567,-1598.021,3378.537
grab_1216908883.690,3338.838,-1681.891,-1595.481,3373.224,grab_1216904790.281,3344.097,-1684.567,-1598.021,3378.537
grab_1216908884.370,3336.099,-1680.86,-1594.52,3370.465,grab_1216904791.132,3330.5,-1679.21,-1593.01,3364.837
grab_1216908884.710,3316.913,-1673.451,-1587.597,3351.136,grab_1216904792.320,3316.7,-1673.814,-1587.964,3350.932
grab_1216908886.070,3316.913,-1673.451,-1587.597,3351.136,grab_1216904792.320,3316.7,-1673.814,-1587.964,3350.932
grab_1216908886.241,3297.764,-1666.007,-1580.641,3331.843,grab_1216904793.341,3302.696,-1668.435,-1582.941,3336.824
grab_1216908887.267,3297.764,-1666.007,-1580.641,3331.843,grab_1216904793.341,3302.696,-1668.435,-1582.941,3336.824
grab_1216908887.435,3286.794,-1661.736,-1576.648,3320.79,grab_1216904794.362,3288.691,-1663.057,-1577.918,3322.716
grab_1216908888.280,3270.349,-1655.242,-1570.572,3304.219,grab_1216904795.384,3271.878,-1656.474,-1571.762,3305.775
grab_1216908889.303,3270.349,-1655.242,-1570.572,3304.219,grab_1216904795.384,3271.878,-1656.474,-1571.762,3305.775
grab_1216908889.474,3256.77,-1649.931,-1565.606,3290.537,grab_1216904797.261,3255.212,-1649.917,-1565.629,3288.982
grab_1216908890.322,3254.087,-1648.878,-1564.622,3287.834,grab_1216904797.261,3255.212,-1649.917,-1565.629,3288.982
grab_1216908890.526,3245.946,-1645.708,-1561.658,3279.632,grab_1216904797.428,3244.113,-1645.596,-1561.59,3277.799
grab_1216908891.345,3237.915,-1642.632,-1558.786,3271.541,grab_1216904798.282,3241.393,-1644.531,-1560.595,3275.059
grab_1216908891.579,3229.921,-1639.5,-1555.857,3263.487,grab_1216904798.449,3230.666,-1640.15,-1556.487,3264.246
grab_1216908892.373,3229.921,-1639.5,-1555.857,3263.487,grab_1216904798.449,3230.666,-1640.15,-1556.487,3264.246
grab_1216908892.546,3219.47,-1635.217,-1551.841,3252.952,grab_1216904799.469,3217.368,-1634.696,-1551.372,3250.841
grab_1216908893.388,3216.88,-1634.155,-1550.845,3250.341,grab_1216904799.469,3217.368,-1634.696,-1551.372,3250.841
grab_1216908893.587,3204.12,-1628.726,-1545.741,3237.474,grab_1216904800.490,3204.531,-1629.368,-1546.371,3237.9
grab_1216908894.406,3201.623,-1627.643,-1544.723,3234.956,grab_1216904801.343,3202.053,-1628.297,-1545.364,3235.4
grab_1216908894.580,3194.191,-1624.317,-1541.587,3227.457,grab_1216904801.514,3192.271,-1623.938,-1541.256,3225.532
grab_1216908895.426,3191.769,-1623.202,-1540.534,3225.013,grab_1216904801.514,3192.271,-1623.938,-1541.256,3225.532
grab_1216908895.632,3177.617,-1616.233,-1533.931,3210.72,grab_1216904802.533,3178.062,-1617.014,-1534.698,3211.183
grab_1216908896.622,3175.252,-1615.05,-1532.809,3208.332,grab_1216904802.533,3178.062,-1617.014,-1534.698,3211.183
grab_1216908896.791,3168.138,-1611.605,-1529.548,3201.148,grab_1216904803.555,3169.061,-1611.799,-1529.719,3202.074
grab_1216908897.306,3161.345,-1607.902,-1526.022,3194.279,grab_1216904804.410,3164.557,-1609.324,-1527.361,3197.519
grab_1216908897.987,3161.345,-1607.902,-1526.022,3194.279,grab_1216904804.410,3164.557,-1609.324,-1527.361,3197.519
grab_1216908898.185,3149.996,-1601.62,-1520.036,3182.8,grab_1216904804.573,3155.756,-1604.274,-1522.543,3188.613
grab_1216908899.003,3149.996,-1601.62,-1520.036,3182.8,grab_1216904804.573,3155.756,-1604.274,-1522.543,3188.613
grab_1216908899.172,3141.203,-1596.226,-1514.874,3173.894,grab_1216904805.597,3143.361,-1596.726,-1515.32,3176.06
grab_1216908900.025,3134.794,-1591.969,-1510.787,3167.395,grab_1216904806.715,3135.652,-1591.737,-1510.535,3168.247
grab_1216908900.258,3126.339,-1586.399,-1505.442,3158.823,grab_1216904807.809,3130.506,-1588.211,-1507.147,3163.026
grab_1216908901.216,3124.295,-1584.971,-1504.068,3156.749,grab_1216904808.146,3123.171,-1583.105,-1502.236,3155.583
grab_1216908901.384,3118.296,-1580.667,-1499.924,3150.658,grab_1216904809.003,3117.336,-1578.907,-1498.195,3149.658
grab_1216908902.067,3116.326,-1579.263,-1498.573,3148.659,grab_1216904809.003,3117.336,-1578.907,-1498.195,3149.658
grab_1216908902.269,3110.623,-1574.965,-1494.429,3142.863,grab_1216904810.022,3112.799,-1575.488,-1494.898,3145.048
grab_1216908903.086,3106.943,-1572.153,-1491.716,3139.123,grab_1216904811.050,3109.282,-1572.818,-1492.322,3141.475
grab_1216908903.290,3098.634,-1565.103,-1484.893,3130.662,grab_1216904814.613,3096.924,-1562.912,-1482.752,3128.903
grab_1216908904.108,3090.651,-1558.382,-1478.39,3122.534,grab_1216904816.999,3089.456,-1557.181,-1477.223,3121.312
grab_1216908905.127,3090.651,-1558.382,-1478.39,3122.534,grab_1216904816.999,3089.456,-1557.181,-1477.223,3121.312
grab_1216908905.325,3084.597,-1553.225,-1473.399,3116.369,grab_1216904817.853,3085.637,-1553.204,-1473.353,3117.406
grab_1216908906.149,3083.106,-1551.982,-1472.197,3114.851,grab_1216904817.853,3085.637,-1553.204,-1473.353,3117.406
grab_1216908906.383,3071.774,-1542.595,-1463.118,3103.316,grab_1216904824.824,3070.023,-1541.346,-1461.916,3101.539
grab_1216908907.690,3071.774,-1542.595,-1463.118,3103.316,grab_1216904824.824,3070.023,-1541.346,-1461.916,3101.539
grab_1216908907.886,3062.583,-1535.214,-1455.986,3093.966,grab_1216904828.908,3063.302,-1536.185,-1456.937,3094.707
grab_1216908909.211,3062.583,-1535.214,-1455.986,3093.966,grab_1216904828.908,3063.302,-1536.185,-1456.937,3094.707
grab_1216908909.387,3056.905,-1530.617,-1451.544,3088.189,grab_1216904833.505,3055.563,-1530.114,-1451.075,3086.838
grab_1216908910.231,3052.531,-1527.363,-1448.408,3083.746,grab_1216904838.610,3051.232,-1526.642,-1447.721,3082.431
grab_1216908911.253,3049.56,-1525.177,-1446.301,3080.728,grab_1216904838.610,3051.232,-1526.642,-1447.721,3082.431
grab_1216908912.787,3045.295,-1522.799,-1444.035,3076.414,grab_1216904840.653,3045.86,-1522.456,-1443.68,3076.969
grab_1216908922.997,3041.659,-1519.723,-1441.058,3072.711,grab_1216904842.696,3041.712,-1519.034,-1440.371,3072.748
grab_1216908928.615,3037.701,-1516.111,-1437.555,3068.675,grab_1216904844.225,3037.949,-1515.84,-1437.28,3068.916
grab_1216908930.652,3034.07,-1512.805,-1434.349,3064.972,grab_1216904845.247,3034.777,-1512.718,-1434.246,3065.675
grab_1216908932.187,3030.878,-1508.175,-1429.815,3061.676,grab_1216904846.265,3030.975,-1508.787,-1430.422,3061.787
grab_1216908940.863,3026.494,-1502.195,-1423.964,3057.159,grab_1216904847.289,3027.014,-1503.771,-1425.521,3057.714
grab_1216908942.396,3024.023,-1496.892,-1418.742,3054.567,grab_1216904848.310,3023.549,-1498.112,-1419.968,3054.122
grab_1216908943.418,3021.758,-1489.938,-1411.871,3052.141,grab_1216904849.329,3020.44,-1491.552,-1413.509,3050.864
grab_1216908944.443,3020.287,-1484.682,-1406.672,3050.549,grab_1216904850.353,3019.32,-1488.719,-1410.715,3049.679
grab_1216908945.461,3017.527,-1475.911,-1398.003,3047.587,grab_1216904850.523,3016.118,-1479.811,-1401.921,3046.272
grab_1216908946.481,3014.962,-1469.847,-1392.026,3044.883,grab_1216904852.906,3012.09,-1471.309,-1393.55,3042.051
grab_1216908947.502,3014.18,-1468.414,-1390.617,3044.069,grab_1216904852.906,3012.09,-1471.309,-1393.55,3042.051
grab_1216908947.701,3005.838,-1458.855,-1381.297,3035.515,grab_1216904853.076,3005.152,-1462.784,-1385.226,3034.922
grab_1216908949.205,3000.472,-1455.98,-1378.562,3030.09,grab_1216904854.436,2998.357,-1459.162,-1381.78,3028.054
grab_1216908950.053,2999.038,-1455.452,-1378.07,3028.646,grab_1216904854.436,2998.357,-1459.162,-1381.78,3028.054
grab_1216908950.256,2988.226,-1453.886,-1376.767,3017.815,grab_1216904856.476,2987.735,-1458.198,-1381.073,3017.426
grab_1216908951.589,2981.623,-1454.73,-1377.765,3011.242,grab_1216904856.653,2982.81,-1458.657,-1381.647,3012.52
grab_1216908952.436,2979.945,-1455.093,-1378.166,3009.576,grab_1216904856.653,2982.81,-1458.657,-1381.647,3012.52
grab_1216908952.608,2973.128,-1457.129,-1380.356,3002.818,grab_1216904857.499,2974.181,-1459.696,-1382.887,3003.929
grab_1216908953.463,2962.833,-1459.612,-1383.073,2992.598,grab_1216904858.694,2959.701,-1460.32,-1383.853,2989.487
grab_1216908954.478,2962.833,-1459.612,-1383.073,2992.598,grab_1216904858.694,2959.701,-1460.32,-1383.853,2989.487
grab_1216908954.652,2952.14,-1459.314,-1383.03,2981.915,grab_1216904860.055,2950.842,-1458.535,-1382.286,2980.6
grab_1216908956.013,2943.059,-1455.891,-1379.837,2972.768,grab_1216904861.078,2949.093,-1457.954,-1381.748,2978.841
grab_1216908956.860,2935.727,-1451.497,-1375.636,2965.344,grab_1216904862.603,2935.718,-1450.3,-1374.445,2965.307
grab_1216908957.712,2931.965,-1449.004,-1373.244,2961.53,grab_1216904862.781,2930.687,-1446.605,-1370.885,2960.197
grab_1216908957.943,2922.109,-1442.297,-1366.798,2951.532,grab_1216904863.625,2923.866,-1441.74,-1366.202,2953.272
grab_1216908959.144,2920.045,-1440.971,-1365.528,2949.44,grab_1216904864.479,2920.399,-1439.312,-1363.867,2949.755
grab_1216908959.219,2917.984,-1439.508,-1364.12,2947.348,grab_1216904864.479,2920.399,-1439.312,-1363.867,2949.755
grab_1216908959.416,2909.623,-1433.089,-1357.926,2938.849,grab_1216904865.327,2912.799,-1434.475,-1359.231,2942.053
